date,index_close,index_volume,index_amount,index_turnover
2014-03-12,2114.134,7006974700,60115239174.0,0
2014-03-13,2140.333,6922602800,59163094375.0,0
2014-03-14,2122.836,5861773700,49805247510.0,0
2014-03-17,2143.038,5240944500,47571288733.0,0
2014-03-18,2138.133,5535413200,54188441365.0,0
2014-03-19,2120.87,5930390500,55283943974.0,0
2014-03-20,2086.967,6763128500,58951601970.0,0
2014-03-21,2158.798,10402480700,83560511769.0,0
2014-03-24,2176.554,10449198400,81203913733.0,0
2014-03-25,2174.44,8687751000,67548473561.0,0
2014-03-26,2171.047,5827617600,50116023097.0,0
2014-03-27,2155.707,7127513200,62175860350.0,0
2014-03-28,2151.965,7008607300,60123341093.0,0
2014-03-31,2146.305,5545748800,48105020054.0,0
2014-04-01,2163.115,4886640300,43659064291.0,0
2014-04-02,2180.727,6503925700,56777151867.0,0
2014-04-03,2165.008,7153603200,57708859685.0,0
2014-04-04,2185.472,4794588800,43912624261.0,0
2014-04-08,2237.316,9721911700,85692893370.0,0
2014-04-09,2238.62,6635726800,61178630422.0,0
2014-04-10,2273.761,11454540500,101616815025.0,0
2014-04-11,2270.666,9061589700,86154853765.0,0
2014-04-14,2268.613,6226499800,60254151500.0,0
2014-04-15,2229.463,6821813000,62599115638.0,0
2014-04-16,2232.526,5167801000,47770218198.0,0
2014-04-17,2224.803,4833362800,45096433749.0,0
2014-04-18,2224.479,5075799500,45709617096.0,0
2014-04-21,2187.248,5627828000,51856112765.0,0
2014-04-22,2196.795,5709469400,52351993061.0,0
2014-04-23,2194.668,4776353100,45191150830.0,0
2014-04-24,2190.474,4505891100,41927012945.0,0
2014-04-25,2167.826,6024538300,52092022381.0,0
2014-04-28,2134.969,6048518700,49998809829.0,0
2014-04-29,2158.47,4820493100,41550353157.0,0
2014-04-30,2158.659,4533462400,39493022295.0,0
2014-05-05,2156.47,4934407300,41470449799.0,0
2014-05-06,2157.328,4808651900,41486451628.0,0
2014-05-07,2137.316,4460747000,37751019661.0,0
2014-05-08,2135.496,4833245200,40729772017.0,0
2014-05-09,2133.911,4918113500,40242745273.0,0
2014-05-12,2180.054,8347256000,66275508636.0,0
2014-05-13,2174.852,6491251800,50241276089.0,0
2014-05-14,2172.372,4851420600,39214123931.0,0
2014-05-15,2144.084,4673403200,38938529216.0,0
2014-05-16,2145.952,4225319700,34987586802.0,0
2014-05-19,2115.143,4289360700,37135950607.0,0
2014-05-20,2115.771,3729968300,31576339037.0,0
2014-05-21,2135.905,3894604200,32246807970.0,0
2014-05-22,2130.868,4625273600,39227549718.0,0
2014-05-23,2148.414,3762310500,32420020159.0,0
2014-05-26,2155.976,3955065600,37788482728.0,0
2014-05-27,2147.28,3589717100,32374256462.0,0
2014-05-28,2169.352,5005626000,45627619375.0,0
2014-05-29,2155.164,4489155600,41076912680.0,0
2014-05-30,2156.464,4392386300,39769199791.0,0
2014-06-03,2149.918,4198295400,37906226058.0,0
2014-06-04,2128.274,4181724900,35607022812.0,0
2014-06-05,2150.602,3647742400,33050774675.0,0
2014-06-06,2134.716,3573805800,32415599488.0,0
2014-06-09,2134.281,3931106000,35326732064.0,0
2014-06-10,2161.268,5050790200,44416141206.0,0
2014-06-11,2160.766,4256371800,37311080748.0,0
2014-06-12,2153.41,4302584300,37252041741.0,0
2014-06-13,2176.242,5925287600,51765511450.0,0
2014-06-16,2191.855,6329687500,56904298384.0,0
2014-06-17,2169.674,4993366500,46244977817.0,0
2014-06-18,2160.239,4946389700,42538095511.0,0
2014-06-19,2126.907,5316264500,46029744918.0,0
2014-06-20,2136.729,4239371900,35425712925.0,0
2014-06-23,2134.11,4117925800,37112428752.0,0
2014-06-24,2144.821,4016435600,38778505304.0,0
2014-06-25,2133.371,3766610000,33809315524.0,0
2014-06-26,2149.076,4435116600,40601836632.0,0
2014-06-27,2150.258,5272289600,45525673947.0,0
2014-06-30,2165.118,5430418800,50277570814.0,0
2014-07-01,2164.559,5332310000,49936284309.0,0
2014-07-02,2170.867,5968550100,53273658927.0,0
2014-07-03,2180.192,6369069000,56024939299.0,0
2014-07-04,2178.695,5285110600,47990033413.0,0
2014-07-07,2176.289,5024233400,47663876919.0,0
2014-07-08,2180.473,5074359900,46017266874.0,0
2014-07-09,2148.71,6202204600,58980248398.0,0
2014-07-10,2142.847,5573249700,50931668887.0,0
2014-07-11,2148.009,6137427400,51551825645.0,0
2014-07-14,2171.758,6615886300,60467088864.0,0
2014-07-15,2174.976,7181569400,64304875149.0,0
2014-07-16,2170.868,8156023000,61126054498.0,0
2014-07-17,2157.068,5945356800,46354646289.0,0
2014-07-18,2164.144,6547329500,53758919136.0,0
2014-07-21,2166.295,5417226000,47731629577.0,0
2014-07-22,2192.698,7854258300,66806114430.0,0
2014-07-23,2197.833,8421387200,69177998063.0,0
2014-07-24,2237.015,11943553400,99964367602.0,0
2014-07-25,2260.454,9897283800,81994560081.0,0
2014-07-28,2323.897,17986933300,145277424291.0,0
2014-07-29,2331.369,13426964100,112176546316.0,0
2014-07-30,2322.011,12302283200,103362308865.0,0
2014-07-31,2350.251,11098776900,93135566963.0,0
2014-08-01,2329.402,12631739000,106125190266.0,0
2014-08-04,2375.62,11671375400,101301888277.0,0
2014-08-05,2369.353,11186178900,97906971246.0,0
2014-08-06,2363.221,11634182900,96681298733.0,0
2014-08-07,2327.457,11672921000,94254453994.0,0
2014-08-08,2331.134,8673969400,72605666133.0,0
2014-08-11,2365.349,9160117100,82973900360.0,0
2014-08-12,2357.052,9182260800,82973769642.0,0
2014-08-13,2358.901,11044778900,94185266458.0,0
2014-08-14,2335.945,9796949300,84251435869.0,0
2014-08-15,2360.635,9359254600,81888217001.0,0
2014-08-18,2374.562,10450955400,90148909855.0,0
2014-08-19,2374.768,11585002000,102742759960.0,0
2014-08-20,2366.14,10128808800,91374802730.0,0
2014-08-21,2354.244,10069021100,92192063269.0,0
2014-08-22,2365.364,8982393800,85642463757.0,0
2014-08-25,2342.863,9737371700,85182493960.0,0
2014-08-26,2324.092,9384422200,83135033150.0,0
2014-08-27,2327.595,6767622100,62448675179.0,0
2014-08-28,2311.278,7049065500,66195966855.0,0
2014-08-29,2338.287,6321142300,58359967752.0,0
2014-09-01,2355.317,7732087000,73362240553.0,0
2014-09-02,2386.46,11443673300,106925790139.0,0
2014-09-03,2408.838,12973420400,123629189433.0,0
2014-09-04,2426.224,11127229800,108294703239.0,0
2014-09-05,2449.259,13355176400,123349320057.0,0
2014-09-09,2445.224,11819434400,107795213548.0,0
2014-09-10,2432.433,10917551700,97472682969.0,0
2014-09-11,2423.454,13298258300,127203381658.0,0
2014-09-12,2438.358,10916017000,96625765409.0,0
2014-09-15,2437.189,12224715900,112507690398.0,0
2014-09-16,2388.765,18674279100,147250169859.0,0
2014-09-17,2401.326,12526902800,98039470145.0,0
2014-09-18,2408.664,11592637600,92105332013.0,0
2014-09-19,2425.211,10181357700,88221038707.0,0
2014-09-22,2378.92,10224087000,88958056522.0,0
2014-09-23,2399.462,8403334100,75463683722.0,0
2014-09-24,2441.864,14271353000,120389934642.0,0
2014-09-25,2436.965,13866189100,119612625726.0,0
2014-09-26,2437.201,10029949400,87757377938.0,0
2014-09-29,2447.799,12340172700,111463779824.0,0
2014-09-30,2450.988,11580422900,101906558841.0,0
2014-10-08,2478.383,12195360400,116500107810.0,0
2014-10-09,2481.955,13792392000,120752628433.0,0
2014-10-10,2466.789,14763430700,121924973049.0,0
2014-10-13,2454.946,13159336200,112784478808.0,0
2014-10-14,2446.562,12739370500,106356643094.0,0
2014-10-15,2463.874,13580188200,114837290107.0,0
2014-10-16,2444.395,15816660300,128340525473.0,0
2014-10-17,2441.732,13275998800,112685625525.0,0
2014-10-20,2454.711,9143540100,84843604900.0,0
2014-10-21,2433.391,9624191200,86622201933.0,0
2014-10-22,2418.641,8865619300,82251744245.0,0
2014-10-23,2395.936,10349183900,86045452830.0,0
2014-10-24,2390.706,7497486900,65601225156.0,0
2014-10-27,2368.832,7386244700,65956480803.0,0
2014-10-28,2416.653,10152305500,90529903107.0,0
2014-10-29,2451.384,15858406200,134541723619.0,0
2014-10-30,2468.925,18962635300,139157358014.0,0
2014-10-31,2508.325,23917241200,181604617039.0,0
2014-11-03,2512.548,20580122800,151406835108.0,0
2014-11-04,2513.172,21824700500,155291882550.0,0
2014-11-05,2503.448,19049186200,146130895120.0,0
2014-11-06,2506.067,14965111700,118839203631.0,0
2014-11-07,2502.153,20876091100,176868665325.0,0
2014-11-10,2565.73,22659973500,187612569248.0,0
2014-11-11,2558.612,32371165600,265840509803.0,0
2014-11-12,2594.318,18468626100,157847382809.0,0
2014-11-13,2579.75,21981561500,192985452900.0,0
2014-11-14,2581.093,16504996500,145409933865.0,0
2014-11-17,2567.101,15847809500,147724645089.0,0
2014-11-18,2541.416,14294135600,124246649435.0,0
2014-11-19,2537.223,12214697400,113031721938.0,0
2014-11-20,2537.099,10614986400,98145538650.0,0
2014-11-21,2583.455,15102813900,143750813260.0,0
2014-11-24,2649.258,27983972000,264974912281.0,0
2014-11-25,2685.561,22261169900,206879208489.0,0
2014-11-26,2723.018,24396248500,239333899163.0,0
2014-11-27,2754.49,26546473000,261164877169.0,0
2014-11-28,2808.819,37532366200,330256023242.0,0
2014-12-01,2819.812,36548741700,338833084229.0,0
2014-12-02,2923.94,36146532200,341185189116.0,0
2014-12-03,2967.549,46615668500,464857500377.0,0
2014-12-04,3104.351,42681292800,433875560243.0,0
2014-12-05,3124.885,52488126000,554362904944.0,0
2014-12-08,3252.881,48446234400,515773683037.0,0
2014-12-09,3106.913,63287456700,702150099247.0,0
2014-12-10,3221.546,42501870800,477300103105.0,0
2014-12-11,3183.012,36709169100,392944833604.0,0
2014-12-12,3193.227,30106532500,337817436996.0,0
2014-12-15,3217.228,29019383400,326668040798.0,0
2014-12-16,3303.402,35812384700,425665729151.0,0
2014-12-17,3360.598,44814077000,527748937956.0,0
2014-12-18,3345.927,35597020700,416260448852.0,0
2014-12-19,3383.167,41121159000,435516864940.0,0
2014-12-22,3394.481,54980167100,537021101759.0,0
2014-12-23,3324.924,36973609300,377227774057.0,0
2014-12-24,3230.385,31744958700,339475799573.0,0
2014-12-25,3335.419,30979954700,330128939928.0,0
2014-12-26,3445.839,38461412400,438838427110.0,0
2014-12-29,3455.455,42501503700,505004508391.0,0
2014-12-30,3457.554,32823387300,394607772399.0,0
2014-12-31,3533.705,34593476000,403710888146.0,0
2015-01-05,3641.541,45119809800,519849817448.0,0
2015-01-06,3641.059,42096218500,498529588258.0,0
2015-01-07,3643.79,32019123200,398731720502.0,0
2015-01-08,3559.259,29500304500,355831967325.0,0
2015-01-09,3546.723,34998267200,430210592272.0,0
2015-01-12,3513.576,26656717500,334257133083.0,0
2015-01-13,3514.04,18715396500,250796676069.0,0
2015-01-14,3502.423,19601251000,241285837533.0,0
2015-01-15,3604.121,23781233800,303445351108.0,0
2015-01-16,3635.146,28268161400,355568710742.0,0
2015-01-19,3355.155,32950527500,366017532103.0,0
2015-01-20,3396.222,29784323200,381917903845.0,0
2015-01-21,3548.885,33792821000,425433704264.0,0
2015-01-22,3567.613,26885359900,345026040998.0,0
2015-01-23,3571.732,28017217200,361835546416.0,0
2015-01-26,3607.985,23976620300,309585710088.0,0
2015-01-27,3574.931,28766917900,357548249621.0,0
2015-01-28,3525.323,21622021400,278749164896.0,0
2015-01-29,3481.798,21161886000,251897926442.0,0
2015-01-30,3434.39,19647915700,237420793858.0,0
2015-02-02,3353.96,19518369900,224837769887.0,0
2015-02-03,3437.445,19284609600,241100023193.0,0
2015-02-04,3401.768,19130434900,244034297155.0,0
2015-02-05,3366.946,25043060900,311523669172.0,0
2015-02-06,3312.42,19266418600,221433183351.0,0
2015-02-09,3345.921,17235382000,220766525021.0,0
2015-02-10,3406.943,15930908800,199120680699.0,0
2015-02-11,3434.124,14461377200,185979219656.0,0
2015-02-12,3442.874,15608169100,191285873488.0,0
2015-02-13,3469.828,20108997100,247076153339.0,0
2015-02-16,3499.483,16564134300,222799721247.0,0
2015-02-17,3522.322,16532831300,214457267905.0,0
2015-02-25,3478.729,16553935100,211739059322.0,0
2015-02-26,3566.295,22932843800,279809075234.0,0
2015-02-27,3572.843,22278643800,271861944608.0,0
2015-03-02,3601.265,24817612500,325164897145.0,0
2015-03-03,3507.9,26186648900,335700118167.0,0
2015-03-04,3530.822,19966398100,257468790961.0,0
2015-03-05,3496.344,21750880500,279030592350.0,0
2015-03-06,3478.52,18151805400,233468244766.0,0
2015-03-09,3537.75,23394041100,277860471571.0,0
2015-03-10,3520.611,19426765700,245366625918.0,0
2015-03-11,3524.653,18894782500,235772755479.0,0
2015-03-12,3592.844,26566462500,322141249344.0,0
2015-03-13,3617.657,24686476800,297298516465.0,0
2015-03-16,3705.671,27543830700,358497570207.0,0
2015-03-17,3757.122,37162566600,455003825887.0,0
2015-03-18,3846.055,41519001100,484465529242.0,0
2015-03-19,3839.739,39154763000,463212821639.0,0
2015-03-20,3892.574,40181755200,544468374302.0,0
2015-03-23,3972.061,39111992200,519760220709.0,0
2015-03-24,3973.046,46858131200,591066800604.0,0
2015-03-25,3940.412,37996885100,501733891680.0,0
2015-03-26,3949.999,34675631500,468538490771.0,0
2015-03-27,3971.697,29875606400,393132347578.0,0
2015-03-30,4088.178,42829702000,546211078887.0,0
2015-03-31,4051.204,43606563500,598121732643.0,0
2015-04-01,4123.895,32951285300,466596904663.0,0
2015-04-02,4124.776,33907048700,476617837707.0,0
2015-04-03,4170.538,32130376600,466965600575.0,0
2015-04-07,4260.044,41536265400,564646323685.0,0
2015-04-08,4295.803,45867671500,658308062760.0,0
2015-04-09,4262.138,43969990200,650419151486.0,0
2015-04-10,4344.416,34819017000,509354291196.0,0
2015-04-13,4421.073,43415303600,598518139930.0,0
2015-04-14,4438.184,43443212600,602127441917.0,0
2015-04-15,4380.513,47215413100,596822875636.0,0
2015-04-16,4513.546,42260374800,564722844124.0,0
2015-04-17,4596.136,55280266300,733953610122.0,0
2015-04-20,4521.919,68643907500,939264904128.0,0
2015-04-21,4619.164,49031499100,685365027867.0,0
2015-04-22,4739.814,51621379200,769924803864.0,0
2015-04-23,4740.892,49743095400,752258236225.0,0
2015-04-24,4702.641,48015293600,721273097490.0,0
2015-04-27,4807.592,51307654800,765910402328.0,0
2015-04-28,4741.861,60863854500,860349875255.0,0
2015-04-29,4774.326,39505698000,601676350605.0,0
2015-04-30,4749.886,39972744400,612511415165.0,0
2015-05-04,4787.741,37784385300,565453373624.0,0
2015-05-05,4596.837,46041962600,660020218474.0,0
2015-05-06,4553.327,37607370200,586033987365.0,0
2015-05-07,4470.089,29775920300,427189953161.0,0
2015-05-08,4558.404,30240796700,452090694881.0,0
2015-05-11,4690.532,37383842000,583260408778.0,0
2015-05-12,4747.421,37705389100,607123299939.0,0
2015-05-13,4718.436,37073042400,590479847838.0,0
2015-05-14,4700.778,33772515200,513219655550.0,0
2015-05-15,4617.47,32843116600,506695010176.0,0
2015-05-18,4575.14,26918048900,434083129375.0,0
2015-05-19,4731.222,31478595200,524232160128.0,0
2015-05-20,4754.919,36318074800,589956272979.0,0
2015-05-21,4840.976,30505453700,505346105539.0,0
2015-05-22,4951.335,45584671800,719129953200.0,0
2015-05-25,5099.495,46573659000,757085825931.0,0
2015-05-26,5198.918,48794935900,802295843467.0,0
2015-05-27,5181.434,47079873000,777826309129.0,0
2015-05-28,4834.007,57182904700,873207363731.0,0
2015-05-29,4840.829,42787885900,636008152610.0,0
2015-06-01,5076.179,41750374100,637843681462.0,0
2015-06-02,5161.87,41297319600,658452859697.0,0
2015-06-03,5143.59,41425827000,672056532157.0,0
2015-06-04,5181.416,48276726800,735170669363.0,0
2015-06-05,5230.552,54596119600,855224403052.0,0
2015-06-08,5353.751,63731323700,949498013951.0,0
2015-06-09,5317.461,57042726300,871431819564.0,0
2015-06-10,5309.112,44216567600,711509256785.0,0
2015-06-11,5306.59,39233875500,660584867997.0,0
2015-06-12,5335.115,43013138600,694213173337.0,0
2015-06-15,5221.167,47574570300,766237730233.0,0
2015-06-16,5064.821,41167563800,651522532247.0,0
2015-06-17,5138.831,39712418700,589868366440.0,0
2015-06-18,4930.549,36439581400,555646755662.0,0
2015-06-19,4637.052,35810474400,519609575034.0,0
2015-06-23,4786.091,36508794400,536984113004.0,0
2015-06-24,4880.126,43463872300,615374085939.0,0
2015-06-25,4706.516,44613598200,640246401379.0,0
2015-06-26,4336.195,44663979000,612959478689.0,0
2015-06-29,4191.549,52566248200,704014548847.0,0
2015-06-30,4472.998,52704528000,716045824698.0,0
2015-07-01,4253.021,43172141100,623330596858.0,0
2015-07-02,4107.996,45706219400,593506685518.0,0
2015-07-03,3885.917,42930085000,538216869728.0,0
2015-07-06,3998.537,64809453000,779558044352.0,0
2015-07-07,3928.002,67938500700,795962644454.0,0
2015-07-08,3663.038,58146709700,640122398881.0,0
2015-07-09,3897.626,50387061000,564744043358.0,0
2015-07-10,4106.556,50070180200,629079512954.0,0
2015-07-13,4211.812,50209218600,659251724205.0,0
2015-07-14,4112.149,45442200900,597521262486.0,0
2015-07-15,3966.759,42195636700,514064532339.0,0
2015-07-16,3997.355,33053134500,410050894560.0,0
2015-07-17,4151.496,33110713100,435597103716.0,0
2015-07-20,4160.612,35267347200,483493894661.0,0
2015-07-21,4166.006,31837494500,431695843789.0,0
2015-07-22,4157.16,31894599700,441832505196.0,0
2015-07-23,4250.805,35447175900,483972220006.0,0
2015-07-24,4176.279,39204537300,535901647230.0,0
2015-07-27,3818.731,36505451100,477952010794.0,0
2015-07-28,3811.093,38352721600,482654543336.0,0
2015-07-29,3930.379,27697284500,372287868068.0,0
2015-07-30,3815.412,27154866500,376351170573.0,0
2015-07-31,3816.699,22237676700,299312543754.0,0
2015-08-03,3829.235,24580503000,309631297700.0,0
2015-08-04,3948.156,22023655600,288756503266.0,0
2015-08-05,3866.9,20048426900,272693513971.0,0
2015-08-06,3831.852,14727869400,195532363765.0,0
2015-08-07,3906.945,18334915300,246546119056.0,0
2015-08-10,4084.365,30678054000,401702020648.0,0
2015-08-11,4066.669,32203419100,416996541243.0,0
2015-08-12,4016.126,25514619600,339799364935.0,0
2015-08-13,4075.463,24283697900,319887602964.0,0
2015-08-14,4073.54,25339299600,340076813259.0,0
2015-08-17,4077.872,25693963800,336830563044.0,0
2015-08-18,3825.412,31988107000,424924184411.0,0
2015-08-19,3886.136,26904983900,340923470856.0,0
2015-08-20,3761.454,21216796500,270576698834.0,0
2015-08-21,3589.536,21798640300,267498426435.0,0
2015-08-24,3275.534,25543665200,273124228208.0,0
2015-08-25,3042.927,27608130600,281160333742.0,0
2015-08-26,3025.692,30827062300,312188248685.0,0
2015-08-27,3205.637,26729493000,278769983405.0,0
2015-08-28,3342.286,29949842600,318763482694.0,0
2015-08-31,3366.536,28025040300,306610891136.0,0
2015-09-01,3362.083,35245852800,351387828324.0,0
2015-09-02,3365.832,34778941200,348986389305.0,0
2015-09-07,3250.485,20422443100,221756790269.0,0
2015-09-08,3334.023,15459963100,168294750030.0,0
2015-09-09,3399.305,22046742100,258815794996.0,0
2015-09-10,3357.561,14488297100,168108269695.0,0
2015-09-11,3347.188,10854750800,130262410873.0,0
2015-09-14,3281.132,20545725100,226168550065.0,0
2015-09-15,3152.232,14355564100,145989213753.0,0
2015-09-16,3309.248,15970999400,168269840344.0,0
2015-09-17,3236.999,16940188100,190270181393.0,0
2015-09-18,3251.273,10690348100,121752531747.0,0
2015-09-21,3308.247,12278866800,145323018237.0,0
2015-09-22,3339.03,14622198500,172492862561.0,0
2015-09-23,3263.028,12317143900,136885975737.0,0
2015-09-24,3284.999,10201123800,120820642496.0,0
2015-09-25,3231.951,12141927800,137602168790.0,0
2015-09-28,3242.752,7421946800,88007466971.0,0
2015-09-29,3178.854,8715063300,96691510035.0,0
2015-09-30,3202.948,7855934900,95881598729.0,0
2015-10-08,3296.482,13208176800,164120601354.0,0
2015-10-09,3340.116,12435250000,144731343186.0,0
2015-10-12,3447.693,22140046800,263706468495.0,0
2015-10-13,3445.043,14543378600,174978937957.0,0
2015-10-14,3406.112,15217393800,174599255680.0,0
2015-10-15,3486.815,17115829900,201881880361.0,0
2015-10-16,3534.065,20896470900,252211491386.0,0
2015-10-19,3534.182,20760674400,254890985147.0,0
2015-10-20,3577.703,17902510800,226525577194.0,0
2015-10-21,3473.254,28207605000,326886985805.0,0
2015-10-22,3524.534,18430558000,223583606540.0,0
2015-10-23,3571.241,19829447800,247059685203.0,0
2015-10-26,3589.261,20424886300,270489759134.0,0
2015-10-27,3592.879,19205614000,239042538536.0,0
2015-10-28,3524.92,17097709800,213303023833.0,0
2015-10-29,3533.306,12701044600,161051885808.0,0
2015-10-30,3534.079,13914191400,183317149529.0,0
2015-11-02,3475.962,13000256800,167455101934.0,0
2015-11-03,3465.493,10140187600,132231502584.0,0
2015-11-04,3628.538,20542386500,266955889953.0,0
2015-11-05,3705.97,39804656800,495138171518.0,0
2015-11-06,3793.374,29875307600,389779446699.0,0
2015-11-09,3840.355,35680482300,463161707601.0,0
2015-11-10,3833.238,28651960300,380910629424.0,0
2015-11-11,3833.646,23223429600,307008336072.0,0
2015-11-12,3795.324,21753764700,302446791881.0,0
2015-11-13,3746.242,20348989100,281961129453.0,0
2015-11-16,3764.126,16169090100,227483711616.0,0
2015-11-17,3758.387,24853307100,365138598381.0,0
2015-11-18,3715.58,18568949500,254137953313.0,0
2015-11-19,3774.969,15463198900,204557606993.0,0
2015-11-20,3774.383,18695168900,242295089781.0,0
2015-11-23,3753.335,17562681200,234640979610.0,0
2015-11-24,3753.889,14338328300,192495095083.0,0
2015-11-25,3781.607,15194494100,215125047954.0,0
2015-11-26,3759.429,17352546800,239797205559.0,0
2015-11-27,3556.992,20893935800,269758168475.0,0
2015-11-30,3566.412,17320116300,220098287801.0,0
2015-12-01,3591.696,13653655400,176598805608.0,0
2015-12-02,3721.955,21353886500,260938692616.0,0
2015-12-03,3749.299,19776212600,236698987440.0,0
2015-12-04,3677.592,15119952200,196455597757.0,0
2015-12-07,3687.607,11388315000,161220059836.0,0
2015-12-08,3623.02,12578108300,163317229186.0,0
2015-12-09,3635.938,11332542200,154319992100.0,0
2015-12-10,3623.084,12021562500,168622188283.0,0
2015-12-11,3608.059,11032248100,145248640244.0,0
2015-12-14,3711.322,15176911900,203291513291.0,0
2015-12-15,3694.388,12648171000,186795461663.0,0
2015-12-16,3685.44,11134272300,160118243242.0,0
2015-12-17,3755.888,17792407500,242543823434.0,0
2015-12-18,3767.913,17346598000,232281458171.0,0
2015-12-21,3865.965,21743527500,289905289214.0,0
2015-12-22,3876.732,18030366100,243797366698.0,0
2015-12-23,3866.381,20701714700,294710770246.0,0
2015-12-24,3829.402,14718139700,203683543579.0,0
2015-12-25,3838.201,11962401300,163314511431.0,0
2015-12-28,3727.632,15398844000,210026020459.0,0
2015-12-29,3761.875,10188555500,140405054699.0,0
2015-12-30,3765.175,10562995500,155744099319.0,0
2015-12-31,3731.005,10187355600,145043696235.0,0
2016-01-04,3469.066,11537067400,145968206095.0,0
2016-01-05,3478.78,16211698400,196017085879.0,0
2016-01-06,3539.808,14596614400,160947198402.0,0
2016-01-07,3294.384,4410264100,47130795628.0,0
2016-01-08,3361.563,18595945100,203498868289.0,0
2016-01-11,3192.45,17463838700,184464050180.0,0
2016-01-12,3215.71,12822579600,142048909710.0,0
2016-01-13,3155.879,12066649400,130886082444.0,0
2016-01-14,3221.571,13453767100,144771580596.0,0
2016-01-15,3118.73,12460177900,131882737252.0,0
2016-01-18,3130.729,10112838600,109458287764.0,0
2016-01-19,3223.125,12765389300,142907686296.0,0
2016-01-20,3174.378,13065050400,143313337192.0,0
2016-01-21,3081.345,11118973300,121856195433.0,0
2016-01-22,3113.463,8995108700,96885673842.0,0
2016-01-25,3128.886,8154006100,85777891364.0,0
2016-01-26,2940.509,12693392100,127250652518.0,0
2016-01-27,2930.352,13222936600,126997670778.0,0
2016-01-28,2853.756,9922275600,95663874927.0,0
2016-01-29,2946.09,11330425900,109462356680.0,0
2016-02-01,2901.048,8679534200,82931453498.0,0
2016-02-02,2961.334,8860196300,88740230428.0,0
2016-02-03,2948.639,7738900000,74817092259.0,0
2016-02-04,2984.76,9177972400,91550346872.0,0
2016-02-05,2963.789,7685080800,77443222334.0,0
2016-02-15,2946.707,7291943400,71285049141.0,0
2016-02-16,3037.035,11257964300,112300492317.0,0
2016-02-17,3063.32,12829160700,122279340234.0,0
2016-02-18,3053.698,12440146400,122618612161.0,0
2016-02-19,3051.585,8733801200,90849341804.0,0
2016-02-22,3118.867,14094696800,141684080627.0,0
2016-02-23,3089.363,11256739100,117476469063.0,0
2016-02-24,3109.545,11178265000,112918607549.0,0
2016-02-25,2918.75,15782975200,153493008194.0,0
2016-02-26,2948.031,10694972900,102531571946.0,0
2016-02-29,2877.467,12934102000,118440829598.0,0
2016-03-01,2930.694,11604591800,110491037808.0,0
2016-03-02,3051.333,17597234700,164025161471.0,0
2016-03-03,3058.422,17310574400,165509087742.0,0
2016-03-04,3093.889,21917253400,205520475543.0,0
2016-03-07,3104.84,13246203700,127790344488.0,0
2016-03-08,3107.673,13623574200,128758488144.0,0
2016-03-09,3071.907,11146624500,106298652785.0,0
2016-03-10,3013.146,7607219700,78180468559.0,0
2016-03-11,3018.284,7333356400,74367296548.0,0
2016-03-14,3065.69,11710865500,123539094703.0,0
2016-03-15,3074.78,9831194100,101302845698.0,0
2016-03-16,3090.033,12473644800,126128854001.0,0
2016-03-17,3124.204,12166177700,136603715775.0,0
2016-03-18,3171.963,19730256400,210017810346.0,0
2016-03-21,3249.437,23326946400,256836636273.0,0
2016-03-22,3225.79,16102089700,194211982989.0,0
2016-03-23,3236.092,12567928600,155567074583.0,0
2016-03-24,3181.851,13313112200,162436036415.0,0
2016-03-25,3197.817,9739533000,115195604431.0,0
2016-03-28,3169.728,10344193300,123844044128.0,0
2016-03-29,3135.41,9729474700,113844280553.0,0
2016-03-30,3216.275,11780251200,140721774451.0,0
2016-03-31,3218.088,12155207400,147267617416.0,0
2016-04-01,3221.895,11812213900,127050098456.0,0
2016-04-05,3264.486,14604777200,159296543667.0,0
2016-04-06,3257.528,12019630500,137206268587.0,0
2016-04-07,3209.29,11240946700,128273067720.0,0
2016-04-08,3185.726,10100562500,113920716519.0,0
2016-04-11,3230.096,12521270900,142759491340.0,0
2016-04-12,3218.45,9286943700,99086557951.0,0
2016-04-13,3261.383,19561386600,200159601290.0,0
2016-04-14,3275.832,11315732700,117989443450.0,0
2016-04-15,3272.205,9980752900,107963982334.0,0
2016-04-18,3228.453,9709006900,103956150095.0,0
2016-04-19,3238.303,8087144000,90976236261.0,0
2016-04-20,3181.026,16220785800,172324694469.0,0
2016-04-21,3160.603,10475265100,110324379038.0,0
2016-04-22,3174.901,7707849200,82442921903.0,0
2016-04-25,3162.033,6751935100,74734848036.0,0
2016-04-26,3179.16,5902073400,68871554173.0,0
2016-04-27,3165.916,6000414700,70620405995.0,0
2016-04-28,3160.581,6987066000,78876767222.0,0
2016-04-29,3156.745,5802977600,70807704222.0,0
2016-05-03,3213.54,9816483500,115733867591.0,0
2016-05-04,3209.461,9086240800,97797134813.0,0
2016-05-05,3213.92,7473368100,83946496908.0,0
2016-05-06,3130.354,10868024000,119265216104.0,0
2016-05-09,3065.615,9923047700,100409213488.0,0
2016-05-10,3069.112,6884993500,70650764147.0,0
2016-05-11,3082.809,8179425800,87323408342.0,0
2016-05-12,3090.137,7876572600,81418792606.0,0
2016-05-13,3074.935,6262975500,65850995649.0,0
2016-05-16,3095.309,5946185600,64405200020.0,0
2016-05-17,3086.025,6527812500,75389385458.0,0
2016-05-18,3068.036,8271536900,88458847115.0,0
2016-05-19,3062.5,6044416600,68679060392.0,0
